,avg_unemployment,survey_year,Outcome,number_of_internships,primary_major,Gender,primary_college,Outcome_binary,Total Unique Fairs Attended,total_apps,Educations Cumulative Gpa,ipp_flag,Internship_binary,binary_cont_education,binary_still_looking,fairs_above_avg,apps_above_avg,Appointment_Count,appointment_binary
1460,3.6,2022,Working,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,22,4.0,0,1,0,0,0,0,0.0,0
1461,3.6,2022,Working,0,Data Science,Male,School of Data Science,1,3,31,,0,0,0,0,1,0,0.0,0
1462,3.6,2022,Working,1,Architecture,Female,School of Architecture,1,1,18,3.96,0,1,0,0,0,0,0.0,0
1463,3.6,2022,Working,1,Architecture,Female,School of Architecture,1,1,18,,0,1,0,0,0,0,0.0,0
1464,3.6,2022,Working,0,Education - Social Studies Education,Female,School of Education and Human Development,1,1,9,4.0,0,0,0,0,0,0,0.0,0
1465,3.6,2022,Working,0,Education - Social Studies Education,Female,School of Education and Human Development,1,1,9,3.91,0,0,0,0,0,0,0.0,0
1466,3.6,2022,Working,2,Education - Social Studies Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1467,3.6,2022,Working,1,Education - Counselor Education,Female,School of Education and Human Development,1,1,0,3.66,0,1,0,0,0,0,0.0,0
1468,3.6,2022,Working,1,Education - Counselor Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1469,3.6,2022,Working,2,Data Science,Female,School of Data Science,1,0,21,3.53,0,1,0,0,0,0,0.0,0
1470,3.6,2022,Working,2,Data Science,Female,School of Data Science,1,0,21,4.0,0,1,0,0,0,0,0.0,0
1471,3.6,2022,Working,2,Education - English Education,Female,School of Education and Human Development,1,1,9,4.0,0,1,0,0,0,0,0.0,0
1472,3.6,2022,Working,2,Education - English Education,Female,School of Education and Human Development,1,1,9,3.97,0,1,0,0,0,0,0.0,0
1473,3.6,2022,Working,2,Education - English Education,Female,School of Education and Human Development,1,1,9,,0,1,0,0,0,0,0.0,0
1474,3.6,2022,Working,2,Data Science,Female,School of Data Science,1,0,0,3.96,0,1,0,0,0,0,0.0,0
1475,3.6,2022,Working,2,Data Science,Female,School of Data Science,1,0,0,4.0,0,1,0,0,0,0,0.0,0
1476,3.6,2022,Working,1,Architecture,Female,School of Architecture,1,1,0,3.7,0,1,0,0,0,0,0.0,0
1477,3.6,2022,Working,1,Architecture,Female,School of Architecture,1,1,0,,0,1,0,0,0,0,0.0,0
1478,3.6,2022,Working,1,Education - Special Education,Female,School of Education and Human Development,1,0,0,,0,1,0,0,0,0,0.0,0
1479,3.6,2022,Working,2,Data Science,Female,School of Data Science,1,0,14,3.56,0,1,0,0,0,0,5.0,1
1480,3.6,2022,Working,2,Data Science,Female,School of Data Science,1,0,14,,0,1,0,0,0,0,5.0,1
1481,3.6,2022,Working,1,Education - Counselor Education,Male,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1482,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,0,4,,0,0,0,0,0,0,0.0,0
1483,3.6,2022,Working,1,Architecture - Urban & Environmental Planning,Male,School of Architecture,1,0,8,,0,1,0,0,0,0,0.0,0
1484,3.6,2022,Working,0,Education - Elementary Education,Male,School of Education and Human Development,1,1,0,4.0,0,0,0,0,0,0,0.0,0
1485,3.6,2022,Working,0,Biology,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0,0.0,0
1486,3.6,2022,Working,2,Education - Social Studies Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1487,3.6,2022,Working,0,Architecture,Male,School of Architecture,1,0,0,4.0,0,0,0,0,0,0,0.0,0
1488,3.6,2022,Working,2,Education - Social Studies Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1489,3.6,2022,Working,2,Education - Social Studies Education,Female,School of Education and Human Development,1,1,0,4.0,0,1,0,0,0,0,0.0,0
1490,3.6,2022,Working,2,Architecture,Male,School of Architecture,1,1,9,,0,1,0,0,0,0,0.0,0
1491,3.6,2022,Working,2,Education - Counselor Education,Female,School of Education and Human Development,1,0,0,,0,1,0,0,0,0,0.0,0
1492,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,0,31,3.96,0,0,0,0,0,0,0.0,0
1493,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,0,31,3.65,0,0,0,0,0,0,0.0,0
1494,3.6,2022,Working,2,Education - Special Education,Female,School of Education and Human Development,1,2,0,,0,1,0,0,1,0,0.0,0
1495,3.6,2022,Working,1,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0,0.0,0
1496,3.6,2022,Working,2,Science Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1497,3.6,2022,Working,0,Education - Science Education,Female,School of Education and Human Development,1,1,18,3.56,0,0,0,0,0,0,1.0,1
1498,3.6,2022,Working,0,Education - Science Education,Female,School of Education and Human Development,1,1,18,4.0,0,0,0,0,0,0,1.0,1
1499,3.6,2022,Working,2,Education - Counselor Education,Female,School of Education and Human Development,1,0,0,,0,1,0,0,0,0,0.0,0
1500,3.6,2022,Working,1,Architecture,Male,School of Architecture,1,2,0,,0,1,0,0,1,0,0.0,0
1501,3.6,2022,Working,1,Architecture,Male,School of Architecture,1,2,0,3.9,0,1,0,0,1,0,0.0,0
1502,3.6,2022,Working,1,Architecture,Male,School of Architecture,1,1,3,,0,1,0,0,0,0,0.0,0
1503,3.6,2022,Working,2,Education - Social Studies Education,Female,School of Education and Human Development,1,1,11,,0,1,0,0,0,0,0.0,0
1504,3.6,2022,Working,2,Education - Elementary Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1505,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,2,96,4.0,0,0,0,0,1,1,0.0,0
1506,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,2,96,3.52,0,0,0,0,1,1,0.0,0
1507,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,0,10,4.0,0,0,0,0,0,0,0.0,0
1508,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,0,10,3.4,0,0,0,0,0,0,0.0,0
1509,3.6,2022,Working,1,Architecture,Male,School of Architecture,1,0,0,,0,1,0,0,0,0,0.0,0
1510,3.6,2022,Working,1,Architecture,Male,School of Architecture,1,0,0,3.15,0,1,0,0,0,0,0.0,0
1511,3.6,2022,Working,0,Data Science,Male,School of Data Science,1,1,48,,0,0,0,0,0,1,0.0,0
1512,3.6,2022,Working,1,Architecture,Female,School of Architecture,1,1,60,,0,1,0,0,0,1,0.0,0
1513,3.6,2022,Working,1,Architecture,Male,School of Architecture,1,1,1,3.2,0,1,0,0,0,0,0.0,0
1514,3.6,2022,Working,1,Architecture,Male,School of Architecture,1,1,1,3.7,0,1,0,0,0,0,0.0,0
1515,3.6,2022,Working,2,Education - Elementary Education,Female,School of Education and Human Development,1,1,10,,0,1,0,0,0,0,0.0,0
1516,3.6,2022,Working,2,Education - Elementary Education,Female,School of Education and Human Development,1,1,10,4.2,0,1,0,0,0,0,0.0,0
1517,3.6,2022,Working,2,Education - Elementary Education,Female,School of Education and Human Development,1,1,10,4.0,0,1,0,0,0,0,0.0,0
1518,3.6,2022,Working,2,Education - Special Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1519,3.6,2022,Working,2,Urban and Environmental Planning,Female,School of Architecture,1,0,2,3.8,0,1,0,0,0,0,0.0,0
1520,3.6,2022,Working,2,Urban and Environmental Planning,Female,School of Architecture,1,0,2,,0,1,0,0,0,0,0.0,0
1521,3.6,2022,Working,0,Education - Elementary Education,Female,School of Education and Human Development,1,1,9,,0,0,0,0,0,0,0.0,0
1522,3.6,2022,Working,1,Education - Social Studies Education,Male,School of Education and Human Development,1,1,0,4.0,0,1,0,0,0,0,0.0,0
1523,3.6,2022,Working,1,Education - Social Studies Education,Male,School of Education and Human Development,1,1,0,3.65,0,1,0,0,0,0,0.0,0
1524,3.6,2022,Working,0,Education - English Education,Female,School of Education and Human Development,1,1,11,,0,0,0,0,0,0,0.0,0
1525,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,0,0,,0,0,0,0,0,0,0.0,0
1526,3.6,2022,Working,0,Economics,Male,College and Graduate School of Arts & Sciences,1,0,2,,0,0,0,0,0,0,0.0,0
1527,3.6,2022,Working,0,Education - Athletic Training,Female,School of Education and Human Development,1,0,0,,0,0,0,0,0,0,0.0,0
1528,3.6,2022,Continuing Education,0,Data Science,Male,School of Data Science,0,0,33,3.7,0,0,1,0,0,0,0.0,0
1529,3.6,2022,Continuing Education,0,Data Science,Male,School of Data Science,0,0,33,,0,0,1,0,0,0,0.0,0
1530,3.6,2022,Working,1,Architecture - Architectural History,Female,School of Architecture,1,1,0,,0,1,0,0,0,0,0.0,0
1531,3.6,2022,Working,1,Architecture,Female,School of Architecture,1,1,1,,0,1,0,0,0,0,0.0,0
1532,3.6,2022,Working,1,Data Science,Female,School of Data Science,1,0,56,3.6,0,1,0,0,0,1,0.0,0
1533,3.6,2022,Working,1,Data Science,Female,School of Data Science,1,0,56,4.0,0,1,0,0,0,1,0.0,0
1534,3.6,2022,Working,1,Education - Science Education,Male,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1535,3.6,2022,Working,1,Architecture,Female,School of Architecture,1,1,0,3.99,0,1,0,0,0,0,0.0,0
1536,3.6,2022,Working,1,Architecture,Female,School of Architecture,1,1,0,3.45,0,1,0,0,0,0,0.0,0
1537,3.6,2022,Working,3,Architecture,Female,School of Architecture,1,2,1,,0,1,0,0,1,0,0.0,0
1538,3.6,2022,Working,3,Architecture,Female,School of Architecture,1,2,1,3.7,0,1,0,0,1,0,0.0,0
1539,3.6,2022,Working,2,Education - Counselor Education,Female,School of Education and Human Development,1,1,9,4.0,0,1,0,0,0,0,0.0,0
1540,3.6,2022,Continuing Education,1,Architecture - Urban & Environmental Planning,Female,School of Architecture,0,0,9,,0,1,1,0,0,0,0.0,0
1541,3.6,2022,Working,2,Education - Science Education,Male,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1542,3.6,2022,Working,2,Education - Elementary Education,Male,School of Education and Human Development,1,0,2,3.9,0,1,0,0,0,0,0.0,0
1543,3.6,2022,Working,2,Education - Elementary Education,Female,School of Education and Human Development,1,1,9,3.87,0,1,0,0,0,0,1.0,1
1544,3.6,2022,Working,2,Education - Elementary Education,Female,School of Education and Human Development,1,1,9,4.0,0,1,0,0,0,0,1.0,1
1545,3.6,2022,Working,2,Education - Science Education,Male,School of Education and Human Development,1,1,1,,0,1,0,0,0,0,0.0,0
1546,3.6,2022,Working,1,Education - Counselor Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1547,3.6,2022,Working,1,Education - Elementary Education,Female,School of Education and Human Development,1,1,9,,0,1,0,0,0,0,0.0,0
1548,3.6,2022,Working,1,Education - Educational Policy (Policy Studies),Male,School of Education and Human Development,1,0,2,3.67,0,1,0,0,0,0,0.0,0
1549,3.6,2022,Working,1,Education - Educational Policy (Policy Studies),Male,School of Education and Human Development,1,0,2,3.95,0,1,0,0,0,0,0.0,0
1550,3.6,2022,Working,1,Education - Educational Policy (Policy Studies),Male,School of Education and Human Development,1,0,2,,0,1,0,0,0,0,0.0,0
1551,3.6,2022,Working,0,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,1,0,4.0,0,0,0,0,0,0,0.0,0
1552,3.6,2022,Working,0,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,1,0,,0,0,0,0,0,0,0.0,0
1553,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,0,1,,0,0,0,0,0,0,0.0,0
1554,3.6,2022,Continuing Education,0,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,0,3,3.75,0,0,1,0,0,0,0.0,0
1555,3.6,2022,Continuing Education,0,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,0,3,3.88,0,0,1,0,0,0,0.0,0
1556,3.6,2022,Continuing Education,0,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,0,3,3.8,0,0,1,0,0,0,0.0,0
1557,3.6,2022,Working,0,Education - Research Statistics & Evaluation,Female,School of Education and Human Development,1,0,0,,0,0,0,0,0,0,0.0,0
1558,3.6,2022,Working,0,Chemistry,Female,College and Graduate School of Arts & Sciences,1,0,5,3.62,0,0,0,0,0,0,0.0,0
1559,3.6,2022,Working,0,Chemistry,Female,College and Graduate School of Arts & Sciences,1,0,5,,0,0,0,0,0,0,0.0,0
1560,3.6,2022,Working,0,Data Science,Male,School of Data Science,1,1,3,,0,0,0,0,0,0,1.0,1
1561,3.6,2022,Working,0,Biology,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0,0.0,0
1562,3.6,2022,Working,2,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,0,113,,0,1,0,0,0,1,0.0,0
1563,3.6,2022,Working,2,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,1,3.96,0,1,0,0,0,0,0.0,0
1564,3.6,2022,Working,2,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,1,3.7,0,1,0,0,0,0,0.0,0
1565,3.6,2022,Working,0,Sociology,Male,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0,0.0,0
1566,3.6,2022,Working,0,Public Safety,Male,School of Continuing and Professional Studies,1,0,0,,0,0,0,0,0,0,0.0,0
1567,3.6,2022,Working,1,Education - Higher Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
1568,3.6,2022,Working,0,Public Health,Female,School of Medicine,1,0,29,3.81,0,0,0,0,0,0,3.0,1
1569,3.6,2022,Working,0,Public Health,Female,School of Medicine,1,0,29,3.5,0,0,0,0,0,0,3.0,1
1570,3.6,2022,Continuing Education,2,Economics,Male,College and Graduate School of Arts & Sciences,0,3,15,3.97,0,1,1,0,1,0,0.0,0
1571,3.6,2022,Working,1,Education - Educational Psychology,Female,School of Education and Human Development,1,0,2,,0,1,0,0,0,0,0.0,0
1572,3.6,2022,Working,3,Education - Kinesiology,Female,School of Education and Human Development,1,0,0,,0,1,0,0,0,0,3.0,1
1573,3.6,2022,Continuing Education,3,Education - Kinesiology,Female,School of Education and Human Development,0,0,0,,0,1,1,0,0,0,0.0,0
1574,3.6,2022,Working,0,Engineering - Chemical Engineering,Male,School of Engineering & Applied Science,1,0,0,4.0,0,0,0,0,0,0,0.0,0
1575,3.6,2022,Continuing Education,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,0,0,,0,1,1,0,0,0,0.0,0
1576,3.6,2022,Continuing Education,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,0,0,3.61,0,1,1,0,0,0,0.0,0
1577,3.6,2022,Working,2,Engineering - Materials Science & Engineering,Male,School of Engineering & Applied Science,1,0,2,3.66,0,1,0,0,0,0,0.0,0
1578,3.6,2022,Working,0,Mathematics,Male,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0,0.0,0
1579,3.6,2022,Working,0,Public Health,Female,School of Medicine,1,0,0,,0,0,0,0,0,0,0.0,0
1580,3.6,2022,Working,3,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,1,0,3.9,0,1,0,0,0,0,0.0,0
1581,3.6,2022,Working,3,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,1,0,4.0,0,1,0,0,0,0,0.0,0
1582,3.6,2022,Working,3,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,1,0,,0,1,0,0,0,0,0.0,0
1583,3.6,2022,Working,0,Engineering - Civil Engineering,Male,School of Engineering & Applied Science,1,0,0,3.91,0,0,0,0,0,0,0.0,0
1584,3.6,2022,Working,0,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,1,0,3.52,0,0,0,0,0,0,0.0,0
1585,3.6,2022,Working,0,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,1,0,3.7,0,0,0,0,0,0,0.0,0
1586,3.6,2022,Working,0,Neuroscience,Male,School of Medicine,1,0,0,3.6,0,0,0,0,0,0,0.0,0
1587,3.6,2022,Working,1,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,0,0,3.7,0,1,0,0,0,0,3.0,1
1588,3.6,2022,Working,0,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,2,74,3.52,0,0,0,0,1,1,20.0,1
1589,3.6,2022,Working,0,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,2,74,4.0,0,0,0,0,1,1,20.0,1
1590,3.6,2022,Working,0,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,1,0,,0,0,0,0,0,0,0.0,0
1591,3.6,2022,Working,3,Data Science,Male,School of Data Science,1,0,7,3.94,0,1,0,0,0,0,3.0,1
1592,3.6,2022,Working,3,Data Science,Male,School of Data Science,1,0,7,3.8,0,1,0,0,0,0,3.0,1
1593,3.6,2022,Working,1,Engineering - Chemical Engineering,Male,School of Engineering & Applied Science,1,0,0,,0,1,0,0,0,0,0.0,0
1594,3.6,2022,Working,1,Data Science,Male,School of Data Science,1,0,0,3.1,0,1,0,0,0,0,0.0,0
1595,3.6,2022,Working,1,Data Science,Male,School of Data Science,1,0,0,3.95,0,1,0,0,0,0,0.0,0
1596,3.6,2022,Working,1,Statistics,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0,0.0,0
1597,3.6,2022,Working,2,Public Health,Female,School of Medicine,1,0,0,3.6,0,1,0,0,0,0,0.0,0
1598,3.6,2022,Working,2,Public Health,Female,School of Medicine,1,0,0,,0,1,0,0,0,0,0.0,0
1599,3.6,2022,Working,0,Public Safety,Male,School of Continuing and Professional Studies,1,0,3,3.85,0,0,0,0,0,0,0.0,0
1600,3.6,2022,Working,0,Public Safety,Male,School of Continuing and Professional Studies,1,0,3,3.55,0,0,0,0,0,0,0.0,0
1601,3.6,2022,Working,0,Public Safety,Male,School of Continuing and Professional Studies,1,0,3,3.84,0,0,0,0,0,0,0.0,0
1602,3.6,2022,Working,0,Public Safety,Male,School of Continuing and Professional Studies,1,0,3,4.0,0,0,0,0,0,0,0.0,0
1603,3.6,2022,Working,0,Public Safety,Male,School of Continuing and Professional Studies,1,0,3,3.9,0,0,0,0,0,0,0.0,0
1604,3.6,2022,Working,0,Public Safety,Male,School of Continuing and Professional Studies,1,0,3,3.65,0,0,0,0,0,0,0.0,0
1605,3.6,2022,Working,2,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,1,1,0,3.88,0,1,0,0,0,0,0.0,0
1606,3.6,2022,Working,1,Education - Higher Education,Female,School of Education and Human Development,1,0,0,4.0,0,1,0,0,0,0,0.0,0
1607,3.6,2022,Working,1,Engineering - Mechanical & Aerospace Engineering,Male,School of Engineering & Applied Science,1,0,0,,0,1,0,0,0,0,0.0,0
1608,3.6,2022,Continuing Education,1,Mathematics,Male,College and Graduate School of Arts & Sciences,0,1,0,3.8,0,1,1,0,0,0,0.0,0
1609,3.6,2022,Continuing Education,1,Mathematics,Male,College and Graduate School of Arts & Sciences,0,1,0,,0,1,1,0,0,0,0.0,0
1610,3.6,2022,Continuing Education,1,Physics,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,1,1,0,0,0,0.0,0
1611,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,0,0,4.0,0,0,0,0,0,0,0.0,0
1612,3.6,2022,Working,0,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,1,3,8,,0,0,0,0,1,0,0.0,0
1613,3.6,2022,Continuing Education,1,English,Female,College and Graduate School of Arts & Sciences,0,0,0,3.91,0,1,1,0,0,0,0.0,0
1614,3.6,2022,Continuing Education,1,English,Female,College and Graduate School of Arts & Sciences,0,0,0,4.0,0,1,1,0,0,0,0.0,0
1615,3.6,2022,Working,0,Data Science,Female,School of Data Science,1,0,0,4.0,0,0,0,0,0,0,0.0,0
1616,3.6,2022,Working,1,Pharmacology,Male,School of Medicine,1,0,0,,0,1,0,0,0,0,0.0,0
1617,3.6,2022,Working,1,Engineering - Computer Engineering,Male,School of Engineering & Applied Science,1,0,59,4.0,0,1,0,0,0,1,0.0,0
1618,3.6,2022,Continuing Education,1,French,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,1,1,0,0,0,2.0,1
1619,3.6,2022,Working,0,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,0,3,,0,0,0,0,0,0,2.0,1
1620,3.6,2022,Working,0,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,1,0,9,3.4,0,0,0,0,0,0,0.0,0
1621,3.6,2022,Working,0,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,1,0,9,,0,0,0,0,0,0,0.0,0
1622,3.6,2022,Working,0,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,1,0,0,,0,0,0,0,0,0,0.0,0
1623,3.6,2022,Working,0,Data Science,Male,School of Data Science,1,0,0,,0,0,0,0,0,0,0.0,0
1624,3.6,2022,Continuing Education,0,Mathematics,Female,College and Graduate School of Arts & Sciences,0,0,0,3.93,0,0,1,0,0,0,0.0,0
1625,3.6,2022,Continuing Education,2,English,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,1,1,0,0,0,0.0,0
1626,3.6,2022,Continuing Education,2,English,Male,College and Graduate School of Arts & Sciences,0,0,0,3.88,0,1,1,0,0,0,0.0,0
